KorDSS MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,4/16/21 16:44,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,TIME,SITE,DATA ID,GPS Latitude (),GPS Longitude (),Barometer (mmHg),Pressure (psi a),Depth (m),Vertical Position (m),ODO (% Sat),ODO (mg/L),Turbidity (FNU),TSS (mg/L),Cond (S/cm),Sp Cond (S/cm),Sal (psu),nLFCond (S/cm),TDS (mg/L),Temp (F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),pH,pH (mV),ORP (mV),
5/27/20,11:45:24 AM,DL (deep),,47.17035,-95.168,717.7,5.051,3.552,3.62,73.6,8.75,3.08,0,98.1,146.1,0.07,148.6,95,46,10198.9,-0.1,-0.1,,,,
5/27/20,11:45:26 AM,DL (deep),,47.17035,-95.168,717.7,5.074,3.568,3.64,73.2,8.72,3.19,0,98,146.2,0.07,148.7,95,46,10202,-0.1,-0.1,,,,
5/27/20,11:45:28 AM,DL (deep),,47.17035,-95.168,717.7,5.108,3.591,3.649,72.8,8.67,3.21,0,98,146.2,0.07,148.7,95,45.9,10204.1,-0.1,-0.1,,,,
5/27/20,11:45:30 AM,DL (deep),,47.17035,-95.16801,717.7,5.133,3.609,3.662,72.2,8.61,3.27,0,97.9,146.2,0.07,148.7,95,45.9,10209.3,-0.1,-0.1,,,,
5/27/20,11:45:32 AM,DL (deep),,47.17035,-95.16801,717.7,5.15,3.621,3.669,71.6,8.54,3.36,0,97.9,146.2,0.07,148.7,95,45.8,10216.6,-0.1,-0.1,,,,
5/27/20,11:45:34 AM,DL (deep),,47.17035,-95.168,717.7,5.166,3.632,3.672,71.1,8.48,3.59,0,97.8,146.2,0.07,148.7,95,45.8,10224.9,-0.1,0,,,,
5/27/20,11:45:36 AM,DL (deep),,47.17035,-95.168,717.7,5.176,3.639,3.677,70.5,8.42,3.74,0,97.8,146.3,0.07,148.8,95,45.7,10228.1,-0.1,0,,,,
5/27/20,11:45:38 AM,DL (deep),,47.17035,-95.168,717.7,5.186,3.646,3.677,69.9,8.36,3.88,0,97.7,146.5,0.07,149,95,45.6,10236.5,-0.1,0,,,,
5/27/20,11:45:40 AM,DL (deep),,47.17035,-95.16799,717.7,5.19,3.65,3.677,69.3,8.3,3.92,0,97.6,146.6,0.07,149.1,95,45.5,10247,-0.1,0,,,,
5/27/20,11:45:42 AM,DL (deep),,47.17035,-95.16799,717.7,5.192,3.651,3.682,68.6,8.23,3.82,0,97.5,146.5,0.07,149,95,45.5,10256.4,-0.1,0,,,,
5/27/20,11:45:44 AM,DL (deep),,47.17035,-95.16799,717.7,5.2,3.656,3.697,67.9,8.15,3.67,0,97.4,146.5,0.07,149,95,45.4,10264.8,-0.1,0,,,,
5/27/20,11:45:46 AM,DL (deep),,47.17035,-95.16799,717.7,5.207,3.661,3.716,67.2,8.07,3.53,0,97.3,146.4,0.07,148.9,95,45.4,10279.6,-0.1,0,,,,
5/27/20,11:45:48 AM,DL (deep),,47.17035,-95.16799,717.6,5.223,3.673,3.726,66.4,7.97,3.4,0,97.2,146.3,0.07,148.8,95,45.4,10287,-0.1,0,,,,
5/27/20,11:45:50 AM,DL (deep),,47.17035,-95.16799,717.7,5.238,3.683,3.729,65.5,7.87,3.33,0,97.2,146.4,0.07,148.9,95,45.3,10290.2,-0.1,0,,,,
5/27/20,11:45:52 AM,DL (deep),,47.17035,-95.16799,717.7,5.255,3.695,3.741,64.7,7.77,3.56,0,97.2,146.4,0.07,148.9,95,45.3,10292.3,-0.1,0,,,,
5/27/20,11:45:54 AM,DL (deep),,47.17035,-95.16799,717.7,5.271,3.706,3.75,63.9,7.68,3.88,0,97.2,146.5,0.07,149,95,45.2,10293.4,-0.1,0,,,,
5/27/20,11:45:56 AM,DL (deep),,47.17035,-95.16798,717.7,5.282,3.714,3.752,63.2,7.6,3.91,0,97.2,146.6,0.07,149.1,95,45.2,10293.4,-0.1,0,,,,
5/27/20,11:45:58 AM,DL (deep),,47.17035,-95.16798,717.6,5.293,3.722,3.758,62.6,7.53,3.96,0,97.2,146.7,0.07,149.1,95,45.2,10291.2,-0.1,0,,,,
5/27/20,11:46:00 AM,DL (deep),,47.17035,-95.16798,717.7,5.302,3.728,3.775,62.1,7.47,4.02,0,97.2,146.7,0.07,149.1,95,45.2,10292.3,-0.1,0,,,,
5/27/20,11:46:02 AM,DL (deep),,47.17035,-95.16798,717.7,5.313,3.735,3.776,61.6,7.42,3.84,0,97.1,146.7,0.07,149.2,95,45.2,10295.5,-0.1,0,,,,
5/27/20,11:46:04 AM,DL (deep),,47.17035,-95.16798,717.7,5.321,3.741,3.78,61.1,7.36,3.71,0,97,146.6,0.07,149.1,95,45.1,10304,-0.1,0,,,,
5/27/20,11:46:06 AM,DL (deep),,47.17034,-95.16798,717.7,5.331,3.748,3.785,60.7,7.31,3.84,0,97,146.5,0.07,149,95,45.1,10312.5,-0.1,0,,,,
5/27/20,11:46:08 AM,DL (deep),,47.17034,-95.16797,717.7,5.341,3.755,3.789,60.2,7.26,3.91,0,96.9,146.5,0.07,148.9,95,45.1,10318.9,-0.1,0,,,,
5/27/20,11:46:10 AM,DL (deep),,47.17035,-95.16797,717.7,5.345,3.758,3.794,59.8,7.21,3.95,0,96.9,146.4,0.07,148.9,95,45.1,10322,-0.1,0,,,,
5/27/20,11:46:12 AM,DL (deep),,47.17034,-95.16797,717.7,5.352,3.763,3.802,59.4,7.16,3.98,0,96.9,146.4,0.07,148.8,95,45.1,10322,-0.1,0,,,,
5/27/20,11:46:14 AM,DL (deep),,47.17035,-95.16797,717.7,5.363,3.771,3.814,59.1,7.12,4.09,0,96.9,146.3,0.07,148.8,95,45.2,10321,-0.1,0,,,,
5/27/20,11:46:16 AM,DL (deep),,47.17035,-95.16797,717.7,5.373,3.778,3.824,58.8,7.08,4.24,0,96.9,146.4,0.07,148.9,95,45.1,10319.9,-0.1,0,,,,
5/27/20,11:46:18 AM,DL (deep),,47.17035,-95.16797,717.7,5.386,3.787,3.839,58.5,7.05,4.61,0,96.9,146.4,0.07,148.9,95,45.1,10319.9,-0.1,0,,,,
5/27/20,11:46:20 AM,DL (deep),,47.17035,-95.16797,717.7,5.401,3.798,3.852,58.2,7.01,4.88,0,96.9,146.5,0.07,149,95,45.1,10321,-0.1,0,,,,
5/27/20,11:46:22 AM,DL (deep),,47.17035,-95.16797,717.7,5.419,3.81,3.859,57.7,6.97,5.04,0,96.9,146.7,0.07,149.2,95,45,10324.2,0,0,,,,
5/27/20,11:46:24 AM,DL (deep),,47.17035,-95.16797,717.7,5.433,3.82,3.869,57.2,6.91,4.94,0,96.9,147,0.07,149.4,96,44.9,10324.2,0,0,,,,
5/27/20,11:46:26 AM,DL (deep),,47.17035,-95.16797,717.6,5.455,3.836,3.89,56.5,6.84,4.56,0,96.8,147.1,0.07,149.6,96,44.8,10328.4,0,0,,,,
5/27/20,11:46:28 AM,DL (deep),,47.17035,-95.16797,717.7,5.469,3.846,3.899,55.8,6.76,4.15,0,96.8,147.2,0.07,149.7,96,44.7,10334.8,0,0,,,,
5/27/20,11:46:30 AM,DL (deep),,47.17035,-95.16796,717.7,5.487,3.858,3.909,55.2,6.69,4.17,0,96.7,147.2,0.07,149.7,96,44.7,10342.3,0,0,,,,
5/27/20,11:46:32 AM,DL (deep),,47.17035,-95.16796,717.7,5.505,3.87,3.915,54.6,6.63,4.09,0,96.6,147.2,0.07,149.6,96,44.6,10352,0,0,,,,
5/27/20,11:46:34 AM,DL (deep),,47.17035,-95.16796,717.7,5.518,3.88,3.921,54.2,6.58,3.94,0,96.5,147.1,0.07,149.6,96,44.6,10362.7,0,0,,,,
5/27/20,11:46:36 AM,DL (deep),,47.17035,-95.16796,717.7,5.529,3.887,3.924,53.9,6.54,4.06,0,96.4,147.1,0.07,149.5,96,44.6,10370.2,0,0,,,,
5/27/20,11:46:38 AM,DL (deep),,47.17035,-95.16796,717.7,5.536,3.893,3.924,53.7,6.52,4.05,0,96.4,147,0.07,149.4,96,44.6,10375.6,0,0,,,,
5/27/20,11:46:40 AM,DL (deep),,47.17035,-95.16796,717.7,5.542,3.896,3.928,53.6,6.5,3.86,0,96.4,146.9,0.07,149.4,95,44.6,10377.8,0,0,,,,
5/27/20,11:46:42 AM,DL (deep),,47.17035,-95.16796,717.7,5.545,3.899,3.927,53.5,6.5,3.82,0,96.3,146.8,0.07,149.3,95,44.6,10379.9,0,0,,,,
5/27/20,11:46:44 AM,DL (deep),,47.17035,-95.16796,717.7,5.548,3.901,3.927,53.5,6.48,3.98,0,96.3,146.7,0.07,149.2,95,44.6,10383.1,0,0,,,,
5/27/20,11:46:46 AM,DL (deep),,47.17036,-95.16796,717.7,5.547,3.9,3.919,53.4,6.47,3.97,0,96.3,146.6,0.07,149.1,95,44.6,10387.5,0,0,,,,
5/27/20,11:46:48 AM,DL (deep),,47.17036,-95.16796,717.7,5.553,3.905,3.959,53.3,6.46,3.97,0,96.2,146.7,0.07,149.1,95,44.6,10391.8,0,0,,,,
5/27/20,11:46:50 AM,DL (deep),,47.17036,-95.16796,717.7,5.565,3.913,3.971,53,6.44,3.97,0,96.2,146.7,0.07,149.1,95,44.5,10397.2,0,0,,,,
5/27/20,11:46:52 AM,DL (deep),,47.17036,-95.16796,717.7,5.584,3.926,3.991,52.6,6.4,3.94,0,96.1,146.8,0.07,149.2,95,44.5,10401.5,0,0,,,,
5/27/20,11:46:54 AM,DL (deep),,47.17036,-95.16796,717.7,5.604,3.94,3.992,52.1,6.34,3.91,0,96.1,146.9,0.07,149.3,95,44.4,10404.7,0,0,,,,
5/27/20,11:46:56 AM,DL (deep),,47.17036,-95.16796,717.7,5.626,3.956,3.998,51.4,6.26,3.97,0,96.1,147,0.07,149.5,96,44.3,10409.1,0,0,,,,
5/27/20,11:46:58 AM,DL (deep),,47.17036,-95.16796,717.7,5.639,3.965,4.01,50.6,6.17,3.97,0,96,147.1,0.07,149.5,96,44.3,10414.5,0,0,,,,
5/27/20,11:47:00 AM,DL (deep),,47.17036,-95.16796,717.7,5.655,3.976,4.013,49.7,6.07,3.9,0,96,147.2,0.07,149.6,96,44.2,10422.1,0,0,,,,
5/27/20,11:47:02 AM,DL (deep),,47.17037,-95.16796,717.7,5.658,3.979,4.013,48.9,5.97,3.92,0,95.9,147.2,0.07,149.6,96,44.1,10430.8,0,0,,,,
5/27/20,11:47:04 AM,DL (deep),,47.17037,-95.16796,717.7,5.663,3.982,4.004,48.1,5.88,3.87,0,95.8,147.2,0.07,149.6,96,44.1,10439.5,0,0,,,,
5/27/20,11:47:06 AM,DL (deep),,47.17037,-95.16796,717.7,5.661,3.98,3.978,47.3,5.79,3.89,0,95.7,147.1,0.07,149.6,96,44.1,10446,0,0,,,,
5/27/20,11:47:08 AM,DL (deep),,47.17038,-95.16795,717.7,5.648,3.971,3.938,46.7,5.7,3.85,0,95.7,147,0.07,149.5,96,44.1,10451.5,0,0,,,,
5/27/20,11:47:10 AM,DL (deep),,47.17038,-95.16795,717.7,5.612,3.946,3.872,46.1,5.63,3.87,0,95.7,147,0.07,149.4,96,44.1,10453.7,0,0,,,,
5/27/20,11:47:12 AM,DL (deep),,47.17039,-95.16795,717.7,5.56,3.909,3.824,45.6,5.57,3.8,0,95.7,146.8,0.07,149.2,95,44.2,10454.8,0,0,,,,
5/27/20,11:47:14 AM,DL (deep),,47.17039,-95.16795,717.6,5.498,3.866,3.803,45.4,5.54,3.7,0,95.7,146.6,0.07,149.1,95,44.2,10451.5,0,0,,,,
5/27/20,11:47:16 AM,DL (deep),,47.17039,-95.16795,717.7,5.441,3.825,3.783,45.3,5.52,3.59,0,95.8,146.5,0.07,149,95,44.3,10442.8,0,0,,,,
5/27/20,11:47:18 AM,DL (deep),,47.1704,-95.16796,717.7,5.387,3.788,3.754,45.5,5.54,3.44,0,95.9,146.5,0.07,148.9,95,44.5,10427.5,0,0,,,,
5/27/20,11:47:20 AM,DL (deep),,47.1704,-95.16797,717.6,5.346,3.759,3.718,45.9,5.58,3.32,0,96,146.4,0.07,148.8,95,44.6,10412.3,0,0,,,,
5/27/20,11:47:22 AM,DL (deep),,47.17041,-95.16798,717.7,5.302,3.728,3.678,46.6,5.65,3.25,0,96.2,146.3,0.07,148.7,95,44.7,10396.1,0,0,,,,
5/27/20,11:47:24 AM,DL (deep),,47.17041,-95.16798,717.7,5.259,3.698,3.652,47.5,5.74,3.19,0,96.3,146.1,0.07,148.6,95,44.9,10379.9,0,0,,,,
5/27/20,11:47:26 AM,DL (deep),,47.17041,-95.16798,717.7,5.222,3.672,3.67,51.8,6.25,3.08,0,96.5,145.9,0.07,148.3,95,45.1,10367,-0.1,0,,,,
5/27/20,11:47:28 AM,DL (deep),,47.17041,-95.16799,717.7,5.207,3.661,3.713,52.8,6.36,3.09,0,96.6,145.7,0.07,148.2,95,45.2,10350.9,-0.1,0,,,,
5/27/20,11:47:30 AM,DL (deep),,47.17041,-95.16799,717.7,5.219,3.669,3.787,53.3,6.41,3.15,0,96.8,145.7,0.07,148.2,95,45.4,10332.7,-0.1,0,,,,
5/27/20,11:47:32 AM,DL (deep),,47.17041,-95.168,717.7,5.261,3.699,3.858,53.7,6.44,3.23,0,96.9,145.7,0.07,148.2,95,45.4,10322,-0.1,0,,,,
5/27/20,11:47:34 AM,DL (deep),,47.17041,-95.168,717.6,5.341,3.756,3.921,53.9,6.47,3.34,0,96.9,145.9,0.07,148.3,95,45.4,10317.8,-0.1,0,,,,
5/27/20,11:47:36 AM,DL (deep),,47.17041,-95.168,717.7,5.422,3.813,3.955,53.9,6.48,3.59,0,96.9,146.2,0.07,148.6,95,45.2,10322,-0.1,0,,,,
5/27/20,11:47:38 AM,DL (deep),,47.17041,-95.16801,717.7,5.495,3.864,3.964,53.9,6.49,3.83,0,96.7,146.4,0.07,148.9,95,45,10340.2,-0.1,0,,,,
5/27/20,11:47:40 AM,DL (deep),,47.17041,-95.16801,717.7,5.554,3.905,3.972,53.8,6.5,3.94,0,96.5,146.6,0.07,149,95,44.8,10362.7,0,0,,,,
5/27/20,11:47:42 AM,DL (deep),,47.17041,-95.16801,717.7,5.592,3.932,3.993,53.4,6.47,3.95,0,96.3,146.7,0.07,149.2,95,44.7,10379.9,0,0,,,,
5/27/20,11:47:44 AM,DL (deep),,47.17041,-95.16801,717.7,5.623,3.953,4.025,52.9,6.42,4,0,96.2,146.8,0.07,149.3,95,44.5,10397.2,0,0,,,,
5/27/20,11:47:46 AM,DL (deep),,47.17042,-95.16801,717.6,5.65,3.972,4.047,52.3,6.36,3.92,0,96,146.8,0.07,149.3,95,44.4,10413.4,0,0,,,,
5/27/20,11:47:48 AM,DL (deep),,47.17041,-95.16801,717.6,5.681,3.994,4.079,51.6,6.28,3.87,0,95.9,146.8,0.07,149.2,95,44.3,10427.5,0,0,,,,
5/27/20,11:47:50 AM,DL (deep),,47.17041,-95.16801,717.7,5.717,4.02,4.096,50.8,6.2,3.85,0,95.8,146.8,0.07,149.2,95,44.3,10438.4,0,0,,,,
5/27/20,11:47:52 AM,DL (deep),,47.17041,-95.16801,717.8,5.75,4.043,4.099,50,6.1,3.99,0,95.7,146.7,0.07,149.2,95,44.2,10450.4,0,0,,,,
5/27/20,11:47:54 AM,DL (deep),,47.17041,-95.16801,717.7,5.773,4.059,4.103,49.2,6,3.93,0,95.6,146.7,0.07,149.1,95,44.2,10460.3,0,0,,,,
5/27/20,11:47:56 AM,DL (deep),,47.17041,-95.16801,717.7,5.792,4.072,4.104,48.3,5.9,3.95,0,95.6,146.9,0.07,149.3,95,44.1,10465.7,0,0,,,,
5/27/20,11:47:58 AM,DL (deep),,47.17041,-95.16801,717.7,5.798,4.077,4.103,47.4,5.8,4.07,0,95.5,147,0.07,149.5,96,44,10467.9,0,0,,,,
5/27/20,11:48:00 AM,DL (deep),,47.17041,-95.16801,717.7,5.801,4.078,4.1,46.5,5.7,4.14,0,95.5,147.2,0.07,149.6,96,43.9,10471.2,0,0,,,,
5/27/20,11:48:02 AM,DL (deep),,47.17041,-95.16801,717.7,5.8,4.078,4.101,45.7,5.6,4.32,0,95.4,147.3,0.07,149.7,96,43.8,10476.7,0,0,,,,
5/27/20,11:48:04 AM,DL (deep),,47.17041,-95.16801,717.7,5.799,4.077,4.099,45,5.52,4.42,0,95.4,147.3,0.07,149.7,96,43.8,10483.3,0,0,,,,
5/27/20,11:48:06 AM,DL (deep),,47.17041,-95.16801,717.8,5.796,4.075,4.096,44.3,5.44,4.39,0,95.4,147.3,0.07,149.7,96,43.8,10487.7,0,0,,,,
5/27/20,11:48:08 AM,DL (deep),,47.17041,-95.16802,717.7,5.792,4.072,4.088,43.8,5.37,4.26,0,95.3,147.2,0.07,149.6,96,43.8,10491,0,0,,,,
5/27/20,11:48:10 AM,DL (deep),,47.17041,-95.16802,717.7,5.788,4.07,4.083,43.3,5.31,4.23,0,95.3,147.2,0.07,149.6,96,43.8,10493.2,0,0,,,,
5/27/20,11:48:12 AM,DL (deep),,47.1704,-95.16802,717.7,5.782,4.065,4.074,42.8,5.25,3.98,0,95.3,147.2,0.07,149.6,96,43.8,10492.1,0,0,,,,
5/27/20,11:48:14 AM,DL (deep),,47.1704,-95.16802,717.7,5.774,4.06,4.072,42.4,5.2,3.87,0,95.3,147.2,0.07,149.6,96,43.8,10491,0,0,,,,
5/27/20,11:48:16 AM,DL (deep),,47.1704,-95.16801,717.7,5.764,4.052,4.079,42,5.15,3.83,0,95.3,147.2,0.07,149.6,96,43.8,10491,0,0,,,,
5/27/20,11:48:18 AM,DL (deep),,47.1704,-95.16801,717.7,5.765,4.053,4.082,41.6,5.1,3.83,0,95.3,147.2,0.07,149.6,96,43.8,10489.9,0,0,,,,
5/27/20,11:48:20 AM,DL (deep),,47.1704,-95.16801,717.7,5.758,4.048,4.052,41.1,5.05,3.88,0,95.3,147.2,0.07,149.6,96,43.8,10488.8,0,0,,,,
5/27/20,11:48:22 AM,DL (deep),,47.1704,-95.16801,717.7,5.744,4.038,4.001,40.7,5,3.97,0,95.4,147.1,0.07,149.5,96,43.8,10486.6,0,0,,,,
5/27/20,11:48:24 AM,DL (deep),,47.1704,-95.168,717.7,5.712,4.016,3.95,40.4,4.95,4.02,0,95.4,147,0.07,149.4,96,43.9,10482.2,0,0,,,,
5/27/20,11:48:26 AM,DL (deep),,47.17041,-95.16799,717.7,5.662,3.981,3.914,40.2,4.92,4.03,0,95.5,146.9,0.07,149.3,95,44,10473.4,0,0,,,,
5/27/20,11:48:28 AM,DL (deep),,47.17041,-95.16798,717.7,5.61,3.945,3.909,40.1,4.9,3.92,0,95.6,146.7,0.07,149.2,95,44.2,10460.3,0,0,,,,
5/27/20,11:48:30 AM,DL (deep),,47.17041,-95.16798,717.7,5.566,3.914,3.921,40.3,4.91,3.78,0,95.7,146.6,0.07,149,95,44.3,10445,0,0,,,,
5/27/20,11:48:32 AM,DL (deep),,47.17041,-95.16798,717.7,5.548,3.901,3.935,40.8,4.96,3.64,0,95.9,146.5,0.07,148.9,95,44.5,10426.4,0,0,,,,
5/27/20,11:48:34 AM,DL (deep),,47.17041,-95.16797,717.7,5.545,3.899,3.947,41.4,5.03,3.54,0,96.1,146.5,0.07,148.9,95,44.6,10410.2,0,0,,,,
5/27/20,11:48:36 AM,DL (deep),,47.1704,-95.16797,717.7,5.556,3.907,3.959,42.2,5.12,3.51,0,96.2,146.5,0.07,148.9,95,44.6,10399.3,0,0,,,,
5/27/20,11:48:38 AM,DL (deep),,47.1704,-95.16796,717.7,5.574,3.919,3.974,43.1,5.22,3.52,0,96.2,146.5,0.07,149,95,44.6,10393.9,0,0,,,,
5/27/20,11:48:40 AM,DL (deep),,47.17039,-95.16796,717.8,5.593,3.933,3.988,43.8,5.32,3.6,0,96.2,146.6,0.07,149,95,44.6,10395,0,0,,,,
5/27/20,11:48:42 AM,DL (deep),,47.17039,-95.16795,717.7,5.615,3.948,4.002,44.4,5.4,3.69,0,96.1,146.7,0.07,149.1,95,44.5,10400.4,0,0,,,,
5/27/20,11:48:44 AM,DL (deep),,47.17038,-95.16795,717.7,5.63,3.959,4.004,44.9,5.46,3.8,0,96.1,146.7,0.07,149.1,95,44.5,10410.2,0,0,,,,
5/27/20,11:48:46 AM,DL (deep),,47.17038,-95.16795,717.7,5.641,3.966,3.983,45.3,5.51,3.89,0,96,146.7,0.07,149.2,95,44.4,10422.1,0,0,,,,
5/27/20,11:48:48 AM,DL (deep),,47.17038,-95.16795,717.7,5.637,3.964,3.958,45.5,5.54,3.96,0,95.9,146.8,0.07,149.2,95,44.3,10430.8,0,0,,,,
5/27/20,11:48:50 AM,DL (deep),,47.17038,-95.16795,717.7,5.62,3.951,3.913,45.5,5.55,3.9,0,95.8,146.8,0.07,149.2,95,44.3,10435.1,0,0,,,,
5/27/20,11:48:52 AM,DL (deep),,47.17037,-95.16795,717.7,5.586,3.928,3.871,45.5,5.55,3.87,0,95.8,146.7,0.07,149.1,95,44.3,10434.1,0,0,,,,
5/27/20,11:48:54 AM,DL (deep),,47.17037,-95.16794,717.8,5.534,3.891,3.828,45.6,5.54,3.75,0,95.9,146.6,0.07,149.1,95,44.4,10425.4,0,0,,,,
5/27/20,11:48:56 AM,DL (deep),,47.17036,-95.16794,717.8,5.482,3.855,3.795,45.7,5.56,3.68,0,96.1,146.5,0.07,149,95,44.5,10410.2,0,0,,,,
5/27/20,11:48:58 AM,DL (deep),,47.17036,-95.16794,717.9,5.425,3.815,3.771,46.1,5.59,3.62,0,96.2,146.4,0.07,148.9,95,44.7,10392.8,0,0,,,,
5/27/20,11:49:00 AM,DL (deep),,47.17036,-95.16794,717.8,5.375,3.78,3.734,46.6,5.64,3.52,0,96.4,146.3,0.07,148.8,95,44.9,10371.3,0,0,,,,
5/27/20,11:49:02 AM,DL (deep),,47.17035,-95.16794,717.7,5.331,3.748,3.738,47.5,5.73,3.42,0,96.6,146.3,0.07,148.7,95,45,10349.8,-0.1,0,,,,
5/27/20,11:49:04 AM,DL (deep),,47.17035,-95.16795,717.7,5.321,3.741,3.806,48.5,5.84,3.39,0,96.8,146.2,0.07,148.7,95,45.2,10327.4,-0.1,0,,,,
5/27/20,11:49:06 AM,DL (deep),,47.17035,-95.16795,717.7,5.339,3.754,3.905,49.5,5.96,3.35,0,97,146.4,0.07,148.8,95,45.2,10314.6,-0.1,0,,,,
5/27/20,11:49:08 AM,DL (deep),,47.17035,-95.16795,717.7,5.405,3.801,4.015,50.4,6.07,3.51,0,96.9,146.5,0.07,149,95,45.1,10317.8,-0.1,0,,,,
5/27/20,11:49:10 AM,DL (deep),,47.17035,-95.16795,717.8,5.498,3.866,4.083,50.8,6.14,3.9,0,96.7,146.7,0.07,149.2,95,44.9,10339.1,0,0,,,,
5/27/20,11:49:12 AM,DL (deep),,47.17035,-95.16795,717.7,5.617,3.95,4.109,50.8,6.15,4.15,0,96.5,147,0.07,149.4,96,44.6,10368.1,0,0,,,,
5/27/20,11:49:14 AM,DL (deep),,47.17035,-95.16795,717.8,5.707,4.012,4.114,46.8,5.69,4.23,0,96.2,147.3,0.07,149.7,96,44.3,10398.3,0,0,,,,
5/27/20,11:49:16 AM,DL (deep),,47.17035,-95.16795,717.8,5.775,4.061,4.117,45.2,5.52,4.47,0,95.9,147.5,0.07,149.9,96,44.1,10425.4,0,0,,,,
5/27/20,11:49:18 AM,DL (deep),,47.17035,-95.16795,717.7,5.806,4.082,4.118,44.6,5.46,4.34,0,95.8,147.7,0.07,150.2,96,43.9,10437.3,0,0,,,,
5/27/20,11:49:20 AM,DL (deep),,47.17035,-95.16795,717.7,5.815,4.089,4.114,44,5.4,4.1,0,95.8,147.8,0.07,150.2,96,43.8,10440.6,0,0,,,,
5/27/20,11:49:22 AM,DL (deep),,47.17035,-95.16795,717.7,5.819,4.091,4.127,43.4,5.33,3.94,0,95.8,147.8,0.07,150.2,96,43.8,10439.5,0,0,,,,
5/27/20,11:49:24 AM,DL (deep),,47.17035,-95.16795,717.7,5.826,4.096,4.135,42.9,5.26,4.19,0,95.8,147.8,0.07,150.2,96,43.8,10441.7,0,0,,,,
5/27/20,11:49:26 AM,DL (deep),,47.17035,-95.16795,717.8,5.835,4.102,4.161,42.5,5.21,4.2,0,95.8,147.8,0.07,150.2,96,43.8,10440.6,0,0,,,,
5/27/20,11:49:28 AM,DL (deep),,47.17035,-95.16795,717.7,5.851,4.114,4.169,41.6,5.1,4.38,0,95.8,147.8,0.07,150.3,96,43.8,10439.5,0,0,,,,
5/27/20,11:49:30 AM,DL (deep),,47.17035,-95.16795,717.8,5.867,4.125,4.175,40.8,5,4.63,0,95.8,147.9,0.07,150.3,96,43.8,10439.5,0,0,,,,
5/27/20,11:49:32 AM,DL (deep),,47.17035,-95.16795,717.7,5.884,4.137,4.181,40,4.92,5.04,0,95.7,148,0.07,150.4,96,43.7,10445,0,0,,,,
5/27/20,11:49:34 AM,DL (deep),,47.17035,-95.16795,717.7,5.905,4.152,4.22,39.3,4.83,5.14,0,95.7,148.1,0.07,150.5,96,43.6,10450.4,0,0,,,,
5/27/20,11:49:36 AM,DL (deep),,47.17035,-95.16795,717.7,5.928,4.168,4.241,38.5,4.74,5.13,0,95.6,148.3,0.07,150.7,96,43.5,10457,0,0,,,,
5/27/20,11:49:38 AM,DL (deep),,47.17036,-95.16795,717.8,5.947,4.181,4.234,37.6,4.63,4.98,0,95.6,148.4,0.07,150.8,96,43.4,10464.6,0,0,,,,
5/27/20,11:49:40 AM,DL (deep),,47.17036,-95.16795,717.7,5.965,4.194,4.224,36.5,4.5,4.85,0,95.5,148.4,0.07,150.8,96,43.4,10470.1,0,0,,,,
5/27/20,11:49:42 AM,DL (deep),,47.17036,-95.16795,717.8,5.975,4.201,4.222,35.4,4.37,4.52,0,95.5,148.6,0.07,150.9,97,43.3,10474.5,0,0,,,,
5/27/20,11:49:44 AM,DL (deep),,47.17036,-95.16795,717.8,5.98,4.205,4.238,34.3,4.24,4.3,0,95.4,148.6,0.07,151,97,43.3,10480,0,0,,,,
5/27/20,11:49:46 AM,DL (deep),,47.17036,-95.16795,717.7,5.986,4.209,4.256,33.3,4.11,4.23,0,95.4,148.5,0.07,150.9,97,43.3,10482.2,0,0,,,,
5/27/20,11:49:48 AM,DL (deep),,47.17036,-95.16795,717.8,5.991,4.213,4.266,32.4,4,4.24,0,95.4,148.6,0.07,151,97,43.3,10484.4,0,0,,,,
5/27/20,11:49:50 AM,DL (deep),,47.17036,-95.16795,717.7,6.007,4.223,4.273,31.6,3.91,4.29,0,95.4,148.6,0.07,151,97,43.2,10486.6,0,0,,,,
5/27/20,11:49:52 AM,DL (deep),,47.17036,-95.16795,717.7,6.027,4.237,4.285,31,3.84,4.37,0,95.4,148.7,0.07,151.1,97,43.2,10487.7,0,0,,,,
5/27/20,11:49:54 AM,DL (deep),,47.17036,-95.16795,717.8,6.039,4.246,4.289,30.4,3.77,4.38,0,95.3,148.8,0.07,151.2,97,43.1,10487.7,0,0,,,,
5/27/20,11:49:56 AM,DL (deep),,47.17036,-95.16795,717.7,6.052,4.255,4.296,29.9,3.71,4.34,0,95.3,148.9,0.07,151.3,97,43.1,10487.7,0,0,,,,
5/27/20,11:49:58 AM,DL (deep),,47.17036,-95.16795,717.7,6.059,4.26,4.285,29.4,3.64,4.44,0,95.3,149,0.07,151.4,97,43,10488.8,0,0,,,,
5/27/20,11:50:00 AM,DL (deep),,47.17036,-95.16795,717.8,6.059,4.26,4.278,28.8,3.57,4.39,0,95.3,149.1,0.07,151.5,97,43,10487.7,0,0,,,,
