type,stid,lat,lon,year,month,day,hour,dattim,tmpf,prec,wspd,gust,drct,relh,solr,hffmc,hisi,hfwi,hdsr,gfmc,gisi,vpd,obtime
O,ITCM5,47.24,-95.19,2021,12,10,17,202112101700,23,0,0,3,,89,114,,,,,,,0,1707
O,ITCM5,47.24,-95.19,2021,12,10,16,202112101600,17,0,0,1,,91,69,,,,,,,0,1607
O,ITCM5,47.24,-95.19,2021,12,10,15,202112101500,10,0,0,2,,90,26,,,,,,,0,1507
O,ITCM5,47.24,-95.19,2021,12,10,14,202112101400,8,0,0,3,,90,1,,,,,,,0,1407
O,ITCM5,47.24,-95.19,2021,12,10,13,202112101300,6,0,0,3,,90,0,,,,,,,0,1307
O,ITCM5,47.24,-95.19,2021,12,10,12,202112101200,4,0,0,2,,87,0,,,,,,,0,1207
O,ITCM5,47.24,-95.19,2021,12,10,11,202112101100,3,0,0,2,,87,0,,,,,,,0,1107
O,ITCM5,47.24,-95.19,2021,12,10,10,202112101000,4,0,0,2,,87,0,,,,,,,0,1007
O,ITCM5,47.24,-95.19,2021,12,10,09,202112100900,5,0,0,2,,87,0,,,,,,,0,907
O,ITCM5,47.24,-95.19,2021,12,10,08,202112100800,7,0,0,2,,89,0,,,,,,,0,807
O,ITCM5,47.24,-95.19,2021,12,10,07,202112100700,8,0,0,2,,90,0,,,,,,,0,707
O,ITCM5,47.24,-95.19,2021,12,10,06,202112100600,11,0,0,3,,92,0,,,,,,,0,607
O,ITCM5,47.24,-95.19,2021,12,10,05,202112100500,15,0,0,3,,96,0,,,,,,,0,507
O,ITCM5,47.24,-95.19,2021,12,10,04,202112100400,15,0,1,4,193,95,0,,,,,,,0,407
O,ITCM5,47.24,-95.19,2021,12,10,03,202112100300,21,0,0,10,,90,0,,,,,,,0,307
O,ITCM5,47.24,-95.19,2021,12,10,02,202112100200,24,0,4,11,298,86,0,,,,,,,1,207
O,ITCM5,47.24,-95.19,2021,12,10,01,202112100100,27,0,5,16,302,83,0,,,,,,,1,107
O,ITCM5,47.24,-95.19,2021,12,10,00,202112100000,29,0,5,13,291,85,0,,,,,,,1,7
O,ITCM5,47.24,-95.19,2021,12,09,23,202112092300,30,0,4,13,277,84,3,,,,,,,1,2307
O,ITCM5,47.24,-95.19,2021,12,09,22,202112092200,30,0,6,19,301,77,68,,,,,,,1,2207
O,ITCM5,47.24,-95.19,2021,12,09,21,202112092100,32,0,8,18,309,70,127,,,,,,,2,2107
O,ITCM5,47.24,-95.19,2021,12,09,20,202112092000,30,0,8,19,293,83,72,,,,,,,1,2007
O,ITCM5,47.24,-95.19,2021,12,09,19,202112091900,30,0,4,13,284,83,80,,,,,,,1,1907
O,ITCM5,47.24,-95.19,2021,12,09,18,202112091800,30,0,7,13,248,71,163,,,,,,,2,1807
O,ITCM5,47.24,-95.19,2021,12,09,17,202112091700,28,0,5,11,216,71,116,,,,,,,2,1707
O,ITCM5,47.24,-95.19,2021,12,09,16,202112091600,25,0,6,11,192,79,33,,,,,,,1,1607
O,ITCM5,47.24,-95.19,2021,12,09,15,202112091500,24,0,7,16,195,75,17,,,,,,,1,1507
O,ITCM5,47.24,-95.19,2021,12,09,14,202112091400,24,0,7,16,168,75,1,,,,,,,1,1407
O,ITCM5,47.24,-95.19,2021,12,09,13,202112091300,24,0,7,19,181,74,0,,,,,,,1,1307
O,ITCM5,47.24,-95.19,2021,12,09,12,202112091200,23,0,8,16,171,73,0,,,,,,,1,1207
O,ITCM5,47.24,-95.19,2021,12,09,11,202112091100,23,0,9,19,176,74,0,,,,,,,1,1107
O,ITCM5,47.24,-95.19,2021,12,09,10,202112091000,22,0,7,15,178,74,0,,,,,,,1,1007
O,ITCM5,47.24,-95.19,2021,12,09,09,202112090900,21,0,8,19,164,74,0,,,,,,,1,907
O,ITCM5,47.24,-95.19,2021,12,09,08,202112090800,20,0,8,18,161,74,0,,,,,,,1,807
O,ITCM5,47.24,-95.19,2021,12,09,07,202112090700,19,0,9,21,171,76,0,,,,,,,1,707
O,ITCM5,47.24,-95.19,2021,12,09,06,202112090600,18,0,9,18,166,75,0,,,,,,,1,607
O,ITCM5,47.24,-95.19,2021,12,09,05,202112090500,18,0,10,20,163,71,0,,,,,,,1,507
O,ITCM5,47.24,-95.19,2021,12,09,04,202112090400,17,0,10,20,168,73,0,,,,,,,1,407
O,ITCM5,47.24,-95.19,2021,12,09,03,202112090300,17,0,7,17,159,73,0,,,,,,,1,307
O,ITCM5,47.24,-95.19,2021,12,09,02,202112090200,17,0,8,19,161,73,0,,,,,,,1,207
O,ITCM5,47.24,-95.19,2021,12,09,01,202112090100,17,0,6,14,160,74,0,,,,,,,1,107
O,ITCM5,47.24,-95.19,2021,12,09,00,202112090000,17,0,6,13,164,78,0,,,,,,,1,7
O,ITCM5,47.24,-95.19,2021,12,08,23,202112082300,17,0,6,15,148,78,5,,,,,,,1,2307
O,ITCM5,47.24,-95.19,2021,12,08,22,202112082200,17,0,6,12,154,76,58,,,,,,,1,2207
O,ITCM5,47.24,-95.19,2021,12,08,21,202112082100,17,0,6,13,171,75,105,,,,,,,1,2107
O,ITCM5,47.24,-95.19,2021,12,08,20,202112082000,17,0,5,9,185,74,121,,,,,,,1,2007
O,ITCM5,47.24,-95.19,2021,12,08,19,202112081900,17,0,4,12,167,74,187,,,,,,,1,1907
O,ITCM5,47.24,-95.19,2021,12,08,18,202112081800,16,0,5,8,141,75,211,,,,,,,1,1807
O,ITCM5,47.24,-95.19,2021,12,08,17,202112081700,15,0,4,7,171,79,177,,,,,,,1,1707
O,ITCM5,47.24,-95.19,2021,12,08,16,202112081600,13,0,3,6,176,84,96,,,,,,,0,1607
O,ITCM5,47.24,-95.19,2021,12,08,15,202112081500,12,0,1,4,170,86,41,,,,,,,0,1507
O,ITCM5,47.24,-95.19,2021,12,08,14,202112081400,11,0,0,6,,90,1,,,,,,,0,1407
O,ITCM5,47.24,-95.19,2021,12,08,13,202112081300,11,0,2,8,255,90,0,,,,,,,0,1307
O,ITCM5,47.24,-95.19,2021,12,08,12,202112081200,11,0,3,7,296,91,0,,,,,,,0,1207
O,ITCM5,47.24,-95.19,2021,12,08,11,202112081100,9,0,0,5,,90,0,,,,,,,0,1107
O,ITCM5,47.24,-95.19,2021,12,08,10,202112081000,12,0,1,8,255,87,0,,,,,,,0,1007
O,ITCM5,47.24,-95.19,2021,12,08,09,202112080900,12,0,2,6,254,86,0,,,,,,,0,907
O,ITCM5,47.24,-95.19,2021,12,08,08,202112080800,12,0,1,6,212,87,0,,,,,,,0,807
O,ITCM5,47.24,-95.19,2021,12,08,07,202112080700,12,0,2,8,247,86,0,,,,,,,0,707
O,ITCM5,47.24,-95.19,2021,12,08,06,202112080600,12,0,2,7,222,86,0,,,,,,,0,607
O,ITCM5,47.24,-95.19,2021,12,08,05,202112080500,12,0,2,6,226,86,0,,,,,,,0,507
O,ITCM5,47.24,-95.19,2021,12,08,04,202112080400,11,0,0,6,,87,0,,,,,,,0,407
O,ITCM5,47.24,-95.19,2021,12,08,03,202112080300,10,0,2,5,210,88,0,,,,,,,0,307
O,ITCM5,47.24,-95.19,2021,12,08,02,202112080200,9,0,1,4,153,90,0,,,,,,,0,207
O,ITCM5,47.24,-95.19,2021,12,08,01,202112080100,5,0,0,2,,89,0,,,,,,,0,107
O,ITCM5,47.24,-95.19,2021,12,08,00,202112080000,5,0,0,0,,88,0,,,,,,,0,7
O,ITCM5,47.24,-95.19,2021,12,07,23,202112072300,8,0,0,4,,85,9,,,,,,,0,2307
O,ITCM5,47.24,-95.19,2021,12,07,22,202112072200,13,0,1,8,241,74,54,,,,,,,1,2207
O,ITCM5,47.24,-95.19,2021,12,07,21,202112072100,17,0,4,9,239,61,186,,,,,,,1,2107
O,ITCM5,47.24,-95.19,2021,12,07,20,202112072000,17,0,4,9,267,57,281,,,,,,,1,2007
O,ITCM5,47.24,-95.19,2021,12,07,19,202112071900,17,0,4,10,223,60,370,,,,,,,1,1907
O,ITCM5,47.24,-95.19,2021,12,07,18,202112071800,15,0,5,10,234,61,373,,,,,,,1,1807
O,ITCM5,47.24,-95.19,2021,12,07,17,202112071700,13,0,3,9,244,67,318,,,,,,,1,1707
O,ITCM5,47.24,-95.19,2021,12,07,16,202112071600,9,0,1,3,155,71,226,,,,,,,1,1607
O,ITCM5,47.24,-95.19,2021,12,07,15,202112071500,-5,0,0,1,,73,75,,,,,,,0,1507
O,ITCM5,47.24,-95.19,2021,12,07,14,202112071400,-15,0,0,0,,74,2,,,,,,,0,1407
O,ITCM5,47.24,-95.19,2021,12,07,13,202112071300,-12,0,0,2,,76,0,,,,,,,0,1307
O,ITCM5,47.24,-95.19,2021,12,07,12,202112071200,-9,0,1,4,154,77,0,,,,,,,0,1207
O,ITCM5,47.24,-95.19,2021,12,07,11,202112071100,-3,0,2,5,173,80,0,,,,,,,0,1107
O,ITCM5,47.24,-95.19,2021,12,07,10,202112071000,-3,0,2,8,184,80,0,,,,,,,0,1007
O,ITCM5,47.24,-95.19,2021,12,07,09,202112070900,-4,0,1,3,137,81,0,,,,,,,0,907
O,ITCM5,47.24,-95.19,2021,12,07,08,202112070800,-4,0,1,5,169,80,0,,,,,,,0,807
O,ITCM5,47.24,-95.19,2021,12,07,07,202112070700,-6,0,0,3,,79,0,,,,,,,0,707
O,ITCM5,47.24,-95.19,2021,12,07,06,202112070600,-6,0,0,3,,79,0,,,,,,,0,607
O,ITCM5,47.24,-95.19,2021,12,07,05,202112070500,-8,0,1,3,170,79,0,,,,,,,0,507
O,ITCM5,47.24,-95.19,2021,12,07,04,202112070400,-10,0,1,3,158,77,0,,,,,,,0,407
O,ITCM5,47.24,-95.19,2021,12,07,03,202112070300,-11,0,0,4,,77,0,,,,,,,0,307
O,ITCM5,47.24,-95.19,2021,12,07,02,202112070200,-10,0,0,3,,77,0,,,,,,,0,207
O,ITCM5,47.24,-95.19,2021,12,07,01,202112070100,-11,0,0,6,,76,0,,,,,,,0,107
O,ITCM5,47.24,-95.19,2021,12,07,00,202112070000,-9,0,1,6,238,76,0,,,,,,,0,7
O,ITCM5,47.24,-95.19,2021,12,06,23,202112062300,-8,0,1,9,269,70,4,,,,,,,0,2307
O,ITCM5,47.24,-95.19,2021,12,06,22,202112062200,-5,0,4,12,263,63,65,,,,,,,0,2207
O,ITCM5,47.24,-95.19,2021,12,06,21,202112062100,0,0,5,14,276,55,231,,,,,,,1,2107
O,ITCM5,47.24,-95.19,2021,12,06,20,202112062000,1,0,5,12,301,56,330,,,,,,,1,2007
O,ITCM5,47.24,-95.19,2021,12,06,19,202112061900,0,0,4,15,292,58,376,,,,,,,1,1907
O,ITCM5,47.24,-95.19,2021,12,06,18,202112061800,-2,0,7,16,302,58,371,,,,,,,1,1807
O,ITCM5,47.24,-95.19,2021,12,06,17,202112061700,-3,0,8,17,314,57,328,,,,,,,1,1707
O,ITCM5,47.24,-95.19,2021,12,06,16,202112061600,-5,0,8,17,314,60,230,,,,,,,0,1607
O,ITCM5,47.24,-95.19,2021,12,06,15,202112061500,-7,0,8,15,315,67,77,,,,,,,0,1507
O,ITCM5,47.24,-95.19,2021,12,06,14,202112061400,-10,0,7,15,313,72,3,,,,,,,0,1407
O,ITCM5,47.24,-95.19,2021,12,06,13,202112061300,-9,0,8,17,308,73,0,,,,,,,0,1307
O,ITCM5,47.24,-95.19,2021,12,06,12,202112061200,-7,0,8,23,315,74,0,,,,,,,0,1207
O,ITCM5,47.24,-95.19,2021,12,06,11,202112061100,-5,0,9,22,314,73,0,,,,,,,0,1107
O,ITCM5,47.24,-95.19,2021,12,06,10,202112061000,-2,0,11,25,313,76,0,,,,,,,0,1007
O,ITCM5,47.24,-95.19,2021,12,06,09,202112060900,0,0,12,22,325,77,0,,,,,,,0,907
O,ITCM5,47.24,-95.19,2021,12,06,08,202112060800,2,0,12,27,312,78,0,,,,,,,0,807
O,ITCM5,47.24,-95.19,2021,12,06,07,202112060700,5,0,11,26,316,80,0,,,,,,,0,707
O,ITCM5,47.24,-95.19,2021,12,06,06,202112060600,9,0,10,25,309,84,0,,,,,,,0,607
O,ITCM5,47.24,-95.19,2021,12,06,05,202112060500,15,0,10,20,299,87,0,,,,,,,0,507
O,ITCM5,47.24,-95.19,2021,12,06,04,202112060400,20,0,11,26,323,90,0,,,,,,,0,407
O,ITCM5,47.24,-95.19,2021,12,06,03,202112060300,22,0,10,21,342,92,0,,,,,,,0,307
O,ITCM5,47.24,-95.19,2021,12,06,02,202112060200,22,0,8,18,340,95,0,,,,,,,0,207
O,ITCM5,47.24,-95.19,2021,12,06,01,202112060100,22,0,7,19,352,96,0,,,,,,,0,107
O,ITCM5,47.24,-95.19,2021,12,06,00,202112060000,24,0,7,15,10,97,0,,,,,,,0,7
O,ITCM5,47.24,-95.19,2021,12,05,23,202112052300,24,0,5,12,9,99,4,,,,,,,0,2307
O,ITCM5,47.24,-95.19,2021,12,05,22,202112052200,24,0,5,12,28,98,29,,,,,,,0,2207
O,ITCM5,47.24,-95.19,2021,12,05,21,202112052100,25,0,4,9,74,97,75,,,,,,,0,2107
O,ITCM5,47.24,-95.19,2021,12,05,20,202112052000,26,0,5,10,90,97,72,,,,,,,0,2007
O,ITCM5,47.24,-95.19,2021,12,05,19,202112051900,25,0,6,12,104,98,66,,,,,,,0,1907
O,ITCM5,47.24,-95.19,2021,12,05,18,202112051800,26,0,7,12,103,97,77,,,,,,,0,1807
O,ITCM5,47.24,-95.19,2021,12,05,17,202112051700,25,0,5,14,117,97,78,,,,,,,0,1707
O,ITCM5,47.24,-95.19,2021,12,05,16,202112051600,24,0,5,12,112,98,32,,,,,,,0,1607
O,ITCM5,47.24,-95.19,2021,12,05,15,202112051500,24,0,6,14,120,98,10,,,,,,,0,1507
O,ITCM5,47.24,-95.19,2021,12,05,14,202112051400,24,0,6,15,109,98,0,,,,,,,0,1407
O,ITCM5,47.24,-95.19,2021,12,05,13,202112051300,24,0,6,20,130,97,0,,,,,,,0,1307
O,ITCM5,47.24,-95.19,2021,12,05,12,202112051200,24,0,7,18,123,98,0,,,,,,,0,1207
O,ITCM5,47.24,-95.19,2021,12,05,11,202112051100,25,0,8,19,131,98,0,,,,,,,0,1107
O,ITCM5,47.24,-95.19,2021,12,05,10,202112051000,24,0,6,18,144,98,0,,,,,,,0,1007
O,ITCM5,47.24,-95.19,2021,12,05,09,202112050900,24,0,4,9,129,98,0,,,,,,,0,907
O,ITCM5,47.24,-95.19,2021,12,05,08,202112050800,25,0,3,8,128,98,0,,,,,,,0,807
O,ITCM5,47.24,-95.19,2021,12,05,07,202112050700,24,0,3,8,146,97,0,,,,,,,0,707
O,ITCM5,47.24,-95.19,2021,12,05,06,202112050600,24,0,4,11,144,93,0,,,,,,,0,607
O,ITCM5,47.24,-95.19,2021,12,05,05,202112050500,25,0,5,11,184,78,0,,,,,,,1,507
O,ITCM5,47.24,-95.19,2021,12,05,04,202112050400,24,0,5,9,181,74,0,,,,,,,1,407
O,ITCM5,47.24,-95.19,2021,12,05,03,202112050300,24,0,4,9,189,69,0,,,,,,,1,307
O,ITCM5,47.24,-95.19,2021,12,05,02,202112050200,23,0,3,6,185,67,0,,,,,,,1,207
O,ITCM5,47.24,-95.19,2021,12,05,01,202112050100,23,0,3,6,185,63,0,,,,,,,2,107
O,ITCM5,47.24,-95.19,2021,12,05,00,202112050000,24,0,3,7,222,61,0,,,,,,,2,7
O,ITCM5,47.24,-95.19,2021,12,04,23,202112042300,25,0,2,6,232,58,2,,,,,,,2,2307
O,ITCM5,47.24,-95.19,2021,12,04,22,202112042200,26,0,2,5,245,53,29,,,,,,,2,2207
O,ITCM5,47.24,-95.19,2021,12,04,21,202112042100,27,0,1,8,288,50,78,,,,,,,2,2107
O,ITCM5,47.24,-95.19,2021,12,04,20,202112042000,28,0,4,11,295,45,170,,,,,,,3,2007
O,ITCM5,47.24,-95.19,2021,12,04,19,202112041900,28,0,6,13,317,45,249,,,,,,,3,1907
O,ITCM5,47.24,-95.19,2021,12,04,18,202112041800,28,0,6,15,301,46,335,,,,,,,3,1807
O,ITCM5,47.24,-95.19,2021,12,04,17,202112041700,27,0,5,15,290,52,319,,,,,,,2,1707
O,ITCM5,47.24,-95.19,2021,12,04,16,202112041600,25,0,4,13,292,61,201,,,,,,,2,1607
O,ITCM5,47.24,-95.19,2021,12,04,15,202112041500,22,0,5,13,298,68,60,,,,,,,1,1507
O,ITCM5,47.24,-95.19,2021,12,04,14,202112041400,20,0,5,12,300,72,3,,,,,,,1,1407
O,ITCM5,47.24,-95.19,2021,12,04,13,202112041300,21,0,5,14,305,72,0,,,,,,,1,1307
O,ITCM5,47.24,-95.19,2021,12,04,12,202112041200,21,0,5,15,306,71,0,,,,,,,1,1207
O,ITCM5,47.24,-95.19,2021,12,04,11,202112041100,21,0,6,17,305,70,0,,,,,,,1,1107
O,ITCM5,47.24,-95.19,2021,12,04,10,202112041000,22,0,7,18,300,70,0,,,,,,,1,1007
O,ITCM5,47.24,-95.19,2021,12,04,09,202112040900,23,0,7,17,299,70,0,,,,,,,1,907
O,ITCM5,47.24,-95.19,2021,12,04,08,202112040800,24,0,8,18,306,64,0,,,,,,,2,807
O,ITCM5,47.24,-95.19,2021,12,04,07,202112040700,26,0,6,20,301,61,0,,,,,,,2,707
O,ITCM5,47.24,-95.19,2021,12,04,06,202112040600,26,0,8,18,296,59,0,,,,,,,2,607
O,ITCM5,47.24,-95.19,2021,12,04,05,202112040500,27,0,9,21,301,53,0,,,,,,,2,507
O,ITCM5,47.24,-95.19,2021,12,04,04,202112040400,27,0,9,22,294,51,0,,,,,,,2,407
O,ITCM5,47.24,-95.19,2021,12,04,03,202112040300,27,0,9,22,300,54,0,,,,,,,2,307
O,ITCM5,47.24,-95.19,2021,12,04,02,202112040200,28,0,10,24,293,51,0,,,,,,,3,207
O,ITCM5,47.24,-95.19,2021,12,04,01,202112040100,29,0,7,18,288,49,0,,,,,,,3,107
O,ITCM5,47.24,-95.19,2021,12,04,00,202112040000,30,0,8,18,291,45,0,,,,,,,3,7
O,ITCM5,47.24,-95.19,2021,12,03,23,202112032300,30,0,7,17,288,46,5,,,,,,,3,2307
O,ITCM5,47.24,-95.19,2021,12,03,22,202112032200,32,0,8,23,299,45,65,,,,,,,3,2207
O,ITCM5,47.24,-95.19,2021,12,03,21,202112032100,34,0,9,21,302,46,194,,,,,,,4,2107
O,ITCM5,47.24,-95.19,2021,12,03,20,202112032000,36,0,8,19,292,52,273,,,,,,,3,2007
O,ITCM5,47.24,-95.19,2021,12,03,19,202112031900,35,0,7,21,292,65,261,,,,,,,2,1907
O,ITCM5,47.24,-95.19,2021,12,03,18,202112031800,33,0,7,20,301,95,56,,,,,,,0,1807
O,ITCM5,47.24,-95.19,2021,12,03,17,202112031700,34,0,6,13,297,89,73,,,,,,,1,1707
O,ITCM5,47.24,-95.19,2021,12,03,16,202112031600,34,0.01,2,5,278,91,73,,,,,,,1,1607
O,ITCM5,47.24,-95.19,2021,12,03,15,202112031500,31,0,0,2,,97,33,,,,,,,0,1507
O,ITCM5,47.24,-95.19,2021,12,03,14,202112031400,29,0,0,2,,100,2,,,,,,,0,1407
O,ITCM5,47.24,-95.19,2021,12,03,13,202112031300,29,0,0,2,,100,0,,,,,,,0,1307
O,ITCM5,47.24,-95.19,2021,12,03,12,202112031200,29,0,0,2,,98,0,,,,,,,0,1207
O,ITCM5,47.24,-95.19,2021,12,03,11,202112031100,28,0,1,4,196,96,0,,,,,,,0,1107
O,ITCM5,47.24,-95.19,2021,12,03,10,202112031000,28,0,1,5,91,95,0,,,,,,,0,1007
O,ITCM5,47.24,-95.19,2021,12,03,09,202112030900,28,0,2,5,82,93,0,,,,,,,0,907
O,ITCM5,47.24,-95.19,2021,12,03,08,202112030800,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2021,12,03,07,202112030700,28,0,0,5,,93,0,,,,,,,0,707
O,ITCM5,47.24,-95.19,2021,12,03,06,202112030600,28,0,2,5,179,95,0,,,,,,,0,607
O,ITCM5,47.24,-95.19,2021,12,03,05,202112030500,,0,,,,,,,,,,,,,
O,ITCM5,47.24,-95.19,2021,12,03,04,202112030400,29,0,2,3,34,84,0,,,,,,,1,407
O,ITCM5,47.24,-95.19,2021,12,03,03,202112030300,29,0,0,4,,78,0,,,,,,,1,307
O,ITCM5,47.24,-95.19,2021,12,03,02,202112030200,29,0,0,2,,81,0,,,,,,,1,207
O,ITCM5,47.24,-95.19,2021,12,03,01,202112030100,29,0,0,1,,80,0,,,,,,,1,107
O,ITCM5,47.24,-95.19,2021,12,03,00,202112030000,30,0,0,6,,77,0,,,,,,,1,7
O,ITCM5,47.24,-95.19,2021,12,02,23,202112022300,31,0,2,6,326,72,2,,,,,,,2,2307
O,ITCM5,47.24,-95.19,2021,12,02,22,202112022200,33,0,2,9,329,68,39,,,,,,,2,2207
O,ITCM5,47.24,-95.19,2021,12,02,21,202112022100,34,0,6,13,326,63,194,,,,,,,2,2107
O,ITCM5,47.24,-95.19,2021,12,02,20,202112022000,37,0,5,12,328,60,237,,,,,,,3,2007
O,ITCM5,47.24,-95.19,2021,12,02,19,202112021900,36,0,5,11,335,60,312,,,,,,,3,1907
O,ITCM5,47.24,-95.19,2021,12,02,18,202112021800,36,0,4,15,353,62,260,,,,,,,3,1807
O,ITCM5,47.24,-95.19,2021,12,02,17,202112021700,34,0,6,14,339,67,163,,,,,,,2,1707
O,ITCM5,47.24,-95.19,2021,12,02,16,202112021600,33,0,6,13,312,72,78,,,,,,,2,1607
O,ITCM5,47.24,-95.19,2021,12,02,15,202112021500,32,0,5,14,311,78,41,,,,,,,1,1507
O,ITCM5,47.24,-95.19,2021,12,02,14,202112021400,31,0,3,10,299,85,4,,,,,,,1,1407
O,ITCM5,47.24,-95.19,2021,12,02,13,202112021300,32,0,6,16,307,81,0,,,,,,,1,1307
O,ITCM5,47.24,-95.19,2021,12,02,12,202112021200,34,0,9,17,321,78,0,,,,,,,1,1207
O,ITCM5,47.24,-95.19,2021,12,02,11,202112021100,34,0,7,23,312,80,0,,,,,,,1,1107
O,ITCM5,47.24,-95.19,2021,12,02,10,202112021000,35,0,9,19,316,82,0,,,,,,,1,1007
O,ITCM5,47.24,-95.19,2021,12,02,09,202112020900,35,0,8,17,309,79,0,,,,,,,1,907
O,ITCM5,47.24,-95.19,2021,12,02,08,202112020800,36,0,7,21,301,77,0,,,,,,,2,807
O,ITCM5,47.24,-95.19,2021,12,02,07,202112020700,37,0,7,17,293,75,0,,,,,,,2,707
O,ITCM5,47.24,-95.19,2021,12,02,06,202112020600,38,0,7,18,291,74,0,,,,,,,2,607
O,ITCM5,47.24,-95.19,2021,12,02,05,202112020500,40,0,9,26,296,73,0,,,,,,,2,507
O,ITCM5,47.24,-95.19,2021,12,02,04,202112020400,41,0,8,19,299,68,0,,,,,,,3,407
O,ITCM5,47.24,-95.19,2021,12,02,03,202112020300,42,0,7,20,298,62,0,,,,,,,3,307
O,ITCM5,47.24,-95.19,2021,12,02,02,202112020200,44,0,9,25,300,64,0,,,,,,,4,207
O,ITCM5,47.24,-95.19,2021,12,02,01,202112020100,45,0,6,14,279,68,0,,,,,,,3,107
O,ITCM5,47.24,-95.19,2021,12,02,00,202112020000,44,0,5,17,288,75,0,,,,,,,2,7
O,ITCM5,47.24,-95.19,2021,12,01,23,202112012300,44,0,6,16,281,75,7,,,,,,,2,2307
O,ITCM5,47.24,-95.19,2021,12,01,22,202112012200,43,0,6,14,289,72,49,,,,,,,3,2207
O,ITCM5,47.24,-95.19,2021,12,01,21,202112012100,43,0,5,11,277,70,105,,,,,,,3,2107
O,ITCM5,47.24,-95.19,2021,12,01,20,202112012000,44,0,5,15,262,67,112,,,,,,,3,2007
O,ITCM5,47.24,-95.19,2021,12,01,19,202112011900,43,0,7,16,261,70,150,,,,,,,3,1907
O,ITCM5,47.24,-95.19,2021,12,01,18,202112011800,41,0,6,16,213,81,215,,,,,,,2,1807
O,ITCM5,47.24,-95.19,2021,12,01,17,202112011700,39,0.01,6,14,208,87,136,,,,,,,1,1707
O,ITCM5,47.24,-95.19,2021,12,01,16,202112011600,37,0.03,2,7,203,93,72,,,,,,,1,1607
O,ITCM5,47.24,-95.19,2021,12,01,15,202112011500,34,0.01,3,7,221,100,21,,,,,,,0,1507
O,ITCM5,47.24,-95.19,2021,12,01,14,202112011400,33,0.01,2,7,219,100,2,,,,,,,0,1407
O,ITCM5,47.24,-95.19,2021,12,01,13,202112011300,33,0.03,3,10,241,100,0,,,,,,,0,1307
O,ITCM5,47.24,-95.19,2021,12,01,12,202112011200,34,0,4,9,236,100,0,,,,,,,0,1207
O,ITCM5,47.24,-95.19,2021,12,01,11,202112011100,34,0,4,9,228,100,0,,,,,,,0,1107
O,ITCM5,47.24,-95.19,2021,12,01,10,202112011000,34,0,2,7,180,100,0,,,,,,,0,1007
O,ITCM5,47.24,-95.19,2021,12,01,09,202112010900,33,0,5,12,187,100,0,,,,,,,0,907
O,ITCM5,47.24,-95.19,2021,12,01,08,202112010800,32,0,6,14,198,100,0,,,,,,,0,807
O,ITCM5,47.24,-95.19,2021,12,01,07,202112010700,32,0,8,15,188,100,0,,,,,,,0,707
O,ITCM5,47.24,-95.19,2021,12,01,06,202112010600,31,0,7,15,192,100,0,,,,,,,0,607
O,ITCM5,47.24,-95.19,2021,12,01,05,202112010500,30,0,7,14,168,100,0,,,,,,,0,507
O,ITCM5,47.24,-95.19,2021,12,01,04,202112010400,30,0,5,12,171,97,0,,,,,,,0,407
O,ITCM5,47.24,-95.19,2021,12,01,03,202112010300,31,0,5,10,181,75,0,,,,,,,1,307
O,ITCM5,47.24,-95.19,2021,12,01,02,202112010200,31,0,4,8,158,62,0,,,,,,,2,207
O,ITCM5,47.24,-95.19,2021,12,01,01,202112010100,31,0,3,7,172,56,0,,,,,,,3,107
O,ITCM5,47.24,-95.19,2021,12,01,00,202112010000,30,0,1,3,133,54,0,,,,,,,3,7
O,ITCM5,47.24,-95.19,2021,11,30,23,202111302300,30,0,0,8,,58,3,,,,,,,2,2307
O,ITCM5,47.24,-95.19,2021,11,30,22,202111302200,33,0,3,7,179,42,46,,,,,,,4,2207
O,ITCM5,47.24,-95.19,2021,11,30,21,202111302100,35,0,2,4,156,27,160,,,,,,,5,2107
O,ITCM5,47.24,-95.19,2021,11,30,20,202111302000,36,0,1,5,311,31,178,,,,,,,5,2007
O,ITCM5,47.24,-95.19,2021,11,30,19,202111301900,36,0,1,6,260,44,265,,,,,,,4,1907
O,ITCM5,47.24,-95.19,2021,11,30,18,202111301800,34,0,3,9,294,57,263,,,,,,,3,1807
O,ITCM5,47.24,-95.19,2021,11,30,17,202111301700,33,0,5,11,309,65,292,,,,,,,2,1707
O,ITCM5,47.24,-95.19,2021,11,30,16,202111301600,31,0,6,15,319,74,219,,,,,,,2,1607
O,ITCM5,47.24,-95.19,2021,11,30,15,202111301500,30,0,4,9,317,79,77,,,,,,,1,1507
O,ITCM5,47.24,-95.19,2021,11,30,14,202111301400,27,0,3,8,302,84,6,,,,,,,1,1407
O,ITCM5,47.24,-95.19,2021,11,30,13,202111301300,28,0,4,12,315,85,0,,,,,,,1,1307
O,ITCM5,47.24,-95.19,2021,11,30,12,202111301200,30,0,6,14,317,84,0,,,,,,,1,1207
O,ITCM5,47.24,-95.19,2021,11,30,11,202111301100,31,0,7,17,325,84,0,,,,,,,1,1107
O,ITCM5,47.24,-95.19,2021,11,30,10,202111301000,31,0,7,16,317,85,0,,,,,,,1,1007
O,ITCM5,47.24,-95.19,2021,11,30,09,202111300900,32,0,8,16,310,85,0,,,,,,,1,907
O,ITCM5,47.24,-95.19,2021,11,30,08,202111300800,33,0,8,17,306,85,0,,,,,,,1,807
